x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151
8.7073775319049,-0.9683507065114911,0.5717442446994282,-1.388113221720561,0.10212471176002731,1.2256613126492863,0.7740524867836374,0.21461445034003643,0.09771660593234777,0.8418287906595361,0.3858438835186786,-1.8359960369894437,-1.186725230272282,-0.04744206798223691,-0.9349091109554621,-1.0205233373466944,0.9886676080715261,0.07536128674131597,0.22693084014218257,0.08323798789724383,0.3013234746175979,-0.5054939641470606,-0.47819465348130835,-1.3579107119061267,0.300933890793007,-1.1460523606109063,-1.3323610588431418,-0.5399260232280187,0.7157965981946611,1.4148101290866293,-0.034988281315611415,1.5268891846563262,-0.21861020704485493,1.0122745789372312,-1.177640014198011,-1.3870160178432653,-1.0436162451982578,0.59183066860062,0.4694175671509212,-0.8878922122670655,-0.25421730850013274,0.5613127962147962,-0.9813757538912932,-1.1459718572406066,-1.5967385789151423,-1.509178905543061,1.8164274956593423,-2.0659637308801275,-1.025205936405264,-0.0010411674015339241,1.0368122239281894,2.027156815729439,1.360631600985207,-0.3993267579058456,-1.585854755350197,1.3416455531875926,0.9259290519280162,-1.0992178253856806,0.6981212240807049,-0.9595893170449393,0.809748230267685,0.27487804919258035,1.8819488580632513,-0.8657172382599717,0.8181469723914724,-0.259448100157405,1.2466211064693056,0.11417650970997478,-1.143534221582101,0.5771964027030139,0.9290775565503796,-0.8439171625998626,-1.6480088291057309,0.3819570367250114,-0.1420858888067744,-0.15543977953165827,-2.089866470235597,-0.8233734843625194,2.496443063450784,0.9568688190310034,-0.3108970056986998,1.412082063722246,-0.8258677147394078,0.08940275041551993,0.3399014456110878,-1.4222100686915724,-1.7208076234758858,0.21460514511793066,-0.9011405339049504,-1.0049134279231824,0.373711169791207,-1.838544955679161,-0.7565292489226592,-0.1112365009029852,-2.221236183691167,0.11055441521560341,0.2831793527642579,0.11539730720106874,-0.29312820965619696,0.41576529291959663,0.919886688917262,0.6755554468543117,0.059801815160771946,1.3596151243556134,-0.9704583301279588,0.4474559168780176,1.1939477513957881,-0.5961618599866914,-1.1032730030251248,-0.013019842490088111,0.17683478817850218,0.061997526055038804,-0.5567562107627728,0.6995191266893328,0.5072287586955441,1.6704645077738658,2.3603720275361573,-0.9713330166229709,-0.8484179033491926,-0.6059417276924485,-0.3284782097480646,0.36467424798521025,0.8818396006587943,0.9366381132304054,-0.8067042123039329,1.7077631295216378,1.414116006640423,0.6087574834188174,-0.2951617102700553,-1.9227167115930686,-1.5119783694756297,0.6392438953719588,-0.3937800273572904,1.8361187947808546,0.2314781622291322,-0.7295566752572927,-0.22669105174889242,-1.7496895551208156,-1.2982151665528918,-0.14009030100881245,-0.27336601258269033,-0.051487001244939566,0.9231591835456604,1.3007884532871572,0.5744404455064102,0.540221482217635,1.143846241010329,-0.9462160239278191,0.8453757343598485,-2.292604027615655,0.008208713559953238
