x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151
286.2378009004341,-1.0523183671894656,0.0634052950895149,1.552615960752339,-0.6099828828589668,-0.7427023189128781,-0.18180323231401144,-1.4958374612678174,-0.4258664535116866,0.24239928586892187,-1.8216291718053037,1.6804648909317408,1.976896360955286,0.3186505024826137,-0.4666958939321541,-1.89824035865255,1.062701693825982,-0.7409995877754109,-0.9756049092603939,1.2536803045353355,1.547692400803042,-0.3658658663803486,-1.4807768434415713,-0.03880060204987071,1.0372056004225394,-0.6598031804478567,-1.4645880412897783,1.7075330855801463,1.0021408732555728,-1.3802017085011604,1.8947568011993234,0.3342099653877743,0.3104588583128002,-0.6127140630465391,1.85458158839282,-0.11391560369632645,-0.7344661685823664,0.565353382391244,0.8728955858746805,0.8229342021125031,-0.5059483743902657,0.6399373412005022,1.0970588140803483,2.4083015608058425,-0.6487912590203347,-0.627013290045586,0.35434125828265756,-0.8240689381263756,0.06000288297300773,-0.16939264604774176,-0.8489627896074723,-1.2817923786808958,-2.7185818438956146,-1.0438175937105563,-0.44658399241443447,1.4920265652169575,0.31976276301804407,0.5467691399160455,-0.20668245220166392,-1.1453072395301642,2.158525389270642,0.8117220528743426,0.7674018088258366,-0.21206520737252121,1.0517326215173877,1.9546550833421303,-0.34586650847072886,-0.970052517894013,0.7002309250898622,-0.7558113656316667,-1.2512866300907883,-0.9471223981614508,-1.2694918574194214,-0.9040492917925999,0.5670309051172153,0.5127207909148118,-0.6777897440509638,-1.0892480132813724,1.3238270698558054,0.17649291259472566,-0.7789507881112933,0.4917345230766155,-0.11246110380885296,-0.6241683312127956,-0.948902059630481,0.23948432462794003,0.6840728593306834,0.9440270790317558,-0.8422606000656612,0.32728759021382087,0.6178033803221069,0.06175065890819219,-0.577360556347751,0.33022854448917677,0.6820370747191493,-0.029996753244305206,-0.18290315119025002,-0.24101780311619744,-0.4492986503768236,-0.7077861604982068,-0.7662434665927074,0.7282483983960594,0.48569869313756603,-0.6876308141447498,0.04968608000985656,0.46058184922439505,1.2611867347725663,1.104885836974553,-0.5347914787002584,1.5890977146215879,-0.0008371082614080706,0.3336461751604686,1.3199269038602535,-0.04943610328853513,-0.04646515857587611,-2.7151499723241055,0.05269892925171962,1.6207014868466827,-0.757851578354854,-0.8065430403453546,-0.06456533907728489,-0.26916256103820113,0.7311502739918277,-0.2020511289193874,0.9673591142638406,0.6755048246454638,-1.0654432495871577,-0.6523994561506402,0.2802017511758312,-0.0037490222020310406,-0.46225197223315034,1.2524229292859106,-0.0372869792053356,1.1796695965735249,1.45311252124008,-1.7888957784827502,-0.6200589093729013,0.274733566885791,-0.9334264619382748,1.5669315622661655,-0.7874242596091556,0.010135812583781156,-0.6331670110333059,-0.2842068793729826,-1.0231214154467934,0.0773781870418116,1.2605641455005072,0.5706927098911486,-1.045276592472659,0.2613541272945578,-0.7742510109340178
