x1,x2
0.0,0.0
-6.86181780224429e300,-6.86181780224429e300
-5.63177029613236e300,-5.63177029613236e300
-5.751010358299788e300,-5.751010358299788e300
-2.156436289594206e300,-2.156436289594206e300
