x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,x129,x130,x131,x132,x133,x134,x135,x136,x137,x138,x139,x140,x141,x142,x143,x144,x145,x146,x147,x148,x149,x150,x151
9.438332118172589,0.8088999009643694,0.35117021578180435,0.07775677868891544,1.3925875617854182,-0.25917185648072305,-2.8384054731626582,0.5565475266748954,1.5404932994622471,-0.12472152096667649,0.06128865283891759,0.7022018378400591,0.808026208058528,1.0489304641577089,1.5581383122997283,1.2389459213948721,-0.69191644164408,-0.4471085006609592,1.796776699110414,-1.526213458803828,2.3858261510861802,-0.516585495183157,2.100065364626412,0.29352391572533465,-0.1274234088376053,0.23615729727696336,1.2985976353667341,-1.1306895377971564,0.585479521922861,-1.3596850517482333,-1.034019572014521,1.513633622170436,0.354886739580499,0.9011711693912061,0.5060151456008053,0.9932571953326107,1.8620069696514603,1.8889379366251102,0.021215421581067827,-2.351388974681057,-0.5869834840898589,-0.02450506692994118,-0.2855960759078614,0.5160203597590683,-0.3413714845587815,1.0327481269689445,-1.751815606017932,-0.5328244701050261,0.09478362966202493,0.061781959904952374,0.9117976400948289,-0.3587358973854679,-0.11160240978010824,1.3883032719342987,0.05561900988414326,0.40518634858313474,0.4045597924452331,0.03489213625081086,0.5776640145001856,0.7095829116427435,0.1752219330612891,2.0406475244670967,-1.2850130449746762,-0.3058024079582214,-1.062382029653117,0.7658641971097058,-0.2387930599330676,0.5394107162520846,-0.9217565056131213,-0.8216666577913679,1.2536139362772933,0.4597044555594171,-1.824210489798636,-0.42973615960468237,0.2912717201942089,-2.3182577647823575,-1.1551082243293425,-0.4114607668794803,-0.2472604405045073,-1.3131986464385488,1.507088203310784,-0.4284174468580869,-1.0450823636594548,1.7833932108168817,-2.1042008152944565,1.225104545346415,-0.8806143025378772,-0.048484980007644514,1.3637448212162209,0.5820377025567585,0.7525347287636283,-0.002928615397590039,-1.2608508066190771,-1.2789069635249646,0.44396535576721435,1.199650063955212,-0.46615588337128855,-0.5060780738737249,0.20811314346017024,-0.4423689489961685,-0.7646220726209528,-1.00272978584024,0.6707406055401526,-2.0995178115594615,-0.7156020312327509,1.1858409281754412,0.19466015429611086,-0.2079912798603529,-0.02498460999469919,0.24143279182255428,0.11255733193297342,0.3562234430874175,-1.3027295097596716,0.47581026280931044,0.1692631707753313,-1.4806136869001922,1.17660510116312,-1.3805971247484967,0.2339585876055483,0.6769124662572092,-0.6716540647571985,-1.0056480469130784,0.5314477946389885,0.18035424845049894,0.3543303007843756,-1.906795190459043,-1.0630339765381809,1.1666596265850224,-0.9611352112662853,-0.47094579199968806,0.8470563753695289,0.9173334127651582,0.5319600981505962,-0.16664542329085588,-1.3787092842969815,-0.13806602330939527,-0.21034333816963166,1.7688975263823081,0.10053705116185213,-1.2969990980315247,-0.09524586640407126,-0.15548315754050593,1.630923648614352,0.1444581008848626,-0.16579397854072944,-0.19078053853933025,0.7642063478437,-0.5780049608370126,2.3089653404617794,0.2852948722246278,-0.3765184556018049
