x1,x2
-0.02106649146410782,-0.02106649146410782
-0.13142024762785287,-0.13142024762785287
-0.17657046465461795,-0.17657046465461795
-0.06101259606442073,-0.06101259606442073
59.08582226224237,59.08582226224237
42.736040721970646,42.736040721970646
19.776510236775792,19.776510236775792
