x1,x2
1.2715717376222904,1.2715717376222904
1.984743929076755,1.984743929076755
-27.124285097463634,-27.124285097463634
-23.13347539223988,-23.13347539223988
-13.117913524969598,-13.117913524969598
-14.198485071929849,-14.198485071929849
-17.11580948697496,-17.11580948697496
