x1,x2
-0.43875508958254295,-0.43875508958254295
-0.375652113573928,-0.375652113573928
-0.46469504267269124,-0.46469504267269124
-0.517865829266414,-0.517865829266414
-0.8764315705343521,-0.8764315705343521
-0.821903831573909,-0.821903831573909
-9.57428915197837,-9.57428915197837
