iter,TSGMMcueMC
1.0,3.9955282409522397
2.0,2.5087188578477186
3.0,4.057445084904724
4.0,2.664084869379939
5.0,3.2964606173309385
6.0,1.000497601556452
7.0,2.212957430588349
8.0,2.920786365895935
9.0,3.780268099143434
10.0,1.0005000694633914
11.0,0.2360591906706611
12.0,2.460521770887534
13.0,2.6626027502892073
14.0,3.7782884605740508
15.0,3.7166310027015226
16.0,3.804496589412512
17.0,1.9907574404857813
18.0,1.0004900413305005
19.0,1.9391139999044833
20.0,1.9921293612988507
21.0,2.001497236477246
22.0,2.655094932071612
23.0,3.7240940984747875
24.0,4.329005984478181
25.0,3.6699354864907754
26.0,3.2888190859924804
27.0,2.7347470740869615
28.0,1.0005002501250606
29.0,1.0005002501250635
30.0,2.2763437361663206
31.0,2.0061637995058463
32.0,3.004467628805439
33.0,3.0013194996847665
34.0,4.389778096310663
35.0,2.0020018772990658
36.0,1.0741115465385136
37.0,3.036763373241395
38.0,2.6396542693202383
39.0,1.1008551497402261
40.0,-1.1900489688324296
41.0,1.5194244533879826
42.0,4.450260619078687
43.0,4.53876904579592
44.0,2.6750895454101578
45.0,1.0004431162123435
46.0,1.0003113623958257
47.0,1.0005002501250608
48.0,3.8078936163005084
49.0,-0.8106912964873215
50.0,1.0005002501250626
51.0,3.5572787935999877
52.0,1.8183635172005204
53.0,1.9769214384072162
54.0,-15.214394577205072
55.0,0.7207682110986556
56.0,3.0195089167029563
57.0,0.9185355375329711
58.0,3.5028034400152537
59.0,2.00303749928776
60.0,2.3078979327507176
61.0,2.477871487217555
62.0,3.1270232933920292
63.0,2.002002002651481
64.0,4.778529888089074
65.0,2.002001982055506
66.0,1.0015093081182191
67.0,3.004008877704276
68.0,1.6226400099664995
69.0,2.823683321650477
70.0,2.462282790086161
71.0,2.9155312036279164
72.0,4.008451857935476
73.0,1.0005002501250626
74.0,4.03922988928369
75.0,3.004539726095926
76.0,1.0005037873079936
77.0,2.7402055752740675
78.0,4.04888530782746
79.0,1.0005002501252367
80.0,1.0005002501250624
81.0,3.656716139098869
82.0,2.8731156718420117
83.0,3.4816946959031156
84.0,1.9466468308714588
85.0,1.9289813476547468
86.0,3.969350290566194
87.0,4.332657095554553
88.0,3.4593473061458777
89.0,2.972839724022836
90.0,3.6275452951606098
91.0,2.8648658599740213
92.0,3.022089467325477
93.0,2.0020020020248346
94.0,1.0004981104397181
95.0,4.528231681528695
96.0,1.9493358337369031
97.0,1.0099199520498656
98.0,3.1619844703245152
99.0,3.0045183443215264
